kind,record_id,repo_id,status,usable,labeled_focal_method,labeled_focal_signature,top1_pred_name,top1_pred_signature,top1_score,top1_identifier_correct,top3_identifier_correct,top1_signature_correct,top3_signature_correct,top1_primary_correct,top3_primary_correct,ground_truth_rank_identifier,failure_mode,mapping_output_path,n_records,n_signature_records,top1_identifier_accuracy,top3_identifier_accuracy,top1_signature_accuracy,top3_signature_accuracy,top1_primary_accuracy,top3_primary_accuracy
record,c2t_c6dad052789d6f98deb4,42949039,ok,True,validateEmrClusterDefinitionConfiguration,public void validateEmrClusterDefinitionConfiguration(EmrClusterDefinition emrClusterDefinition),validateEmrClusterDefinitionConfiguration,public void validateEmrClusterDefinitionConfiguration(EmrClusterDefinition emrClusterDefinition) throws IllegalArgumentException,8.572581,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c6dad052789d6f98deb4.json,,,,,,,,
record,c2t_c70ce4193a3f2c466e6f,42949039,ok,True,publishNotificationMessages,"@Around(""serviceMethods()"") public Object publishNotificationMessages(ProceedingJoinPoint joinPoint)",publishNotificationMessages,"@Around(""serviceMethods()"") public Object publishNotificationMessages(ProceedingJoinPoint joinPoint) throws Throwable",8.45,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c70ce4193a3f2c466e6f.json,,,,,,,,
record,c2t_c764f19b9d096959bb3e,4159017,ok,True,getOffset,"public int getOffset(int line, int column)",getOffset,"public int getOffset(int line, int column)",10.69,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c764f19b9d096959bb3e.json,,,,,,,,
record,c2t_c769bca4df99d4e25096,42949039,ok,True,createSecurityRoleFunction,"@RequestMapping(value = SECURITY_ROLE_FUNCTIONS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_SECURITY_ROLE_FUNCTIONS_POST) public SecurityRoleFunction createSecurityRoleFunction(@RequestBody SecurityRoleFunctionCreateRequest securityRoleFunctionCreateRequest)",createSecurityRoleFunction,"@RequestMapping(value = SECURITY_ROLE_FUNCTIONS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_SECURITY_ROLE_FUNCTIONS_POST) public SecurityRoleFunction createSecurityRoleFunction(@RequestBody SecurityRoleFunctionCreateRequest securityRoleFunctionCreateRequest)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c769bca4df99d4e25096.json,,,,,,,,
record,c2t_c77de9d801dc1903251f,4159017,ok,True,backtrack,public static Instruction backtrack(),backtrack,public static Instruction backtrack(),11.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c77de9d801dc1903251f.json,,,,,,,,
record,c2t_c7ce1483f3ab6ca753f5,4159017,ok,True,rootRule,public GrammarRuleKey rootRule(),rootRule,public GrammarRuleKey rootRule(),9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c7ce1483f3ab6ca753f5.json,,,,,,,,
record,c2t_c7f3927ea947138658f2,35897457,ok,True,toString,@Override public String toString(),toString,@Override public String toString(),10.522727,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c7f3927ea947138658f2.json,,,,,,,,
record,c2t_c80f2ef9386ecc456e55,42949039,ok,True,compare,"@Override public int compare(final BusinessObjectDataKey data1, final BusinessObjectDataKey data2)",compare,"@Override public int compare(final BusinessObjectDataKey data1, final BusinessObjectDataKey data2)",7.666667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c80f2ef9386ecc456e55.json,,,,,,,,
record,c2t_c81f472ae0a36fdeab29,42949039,ok,True,buildNotificationMessages,public List<NotificationMessage> buildNotificationMessages(NotificationEvent notificationEvent),buildNotificationMessages,public List<NotificationMessage> buildNotificationMessages(NotificationEvent notificationEvent),8.658451,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c81f472ae0a36fdeab29.json,,,,,,,,
record,c2t_c834db6c3514faaa3013,42949039,ok,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey, BusinessObjectDataRetryStoragePolicyTransitionRequest request)",7.483333,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c834db6c3514faaa3013.json,,,,,,,,
record,c2t_c88bad5f483f73e4bf41,42949039,ok,True,validateAndTrimBusinessObjectFormatExternalInterfaceCreateRequest,"public void validateAndTrimBusinessObjectFormatExternalInterfaceCreateRequest(
        BusinessObjectFormatExternalInterfaceCreateRequest businessObjectFormatExternalInterfaceCreateRequest)",validateAndTrimBusinessObjectFormatExternalInterfaceCreateRequest,public void validateAndTrimBusinessObjectFormatExternalInterfaceCreateRequest( BusinessObjectFormatExternalInterfaceCreateRequest businessObjectFormatExternalInterfaceCreateRequest),8.647849,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c88bad5f483f73e4bf41.json,,,,,,,,
record,c2t_c9314886fea585cb268f,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,6.733553,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c9314886fea585cb268f.json,,,,,,,,
record,c2t_c9cc1a0196161b1ee6d8,42949039,ok,True,checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",7.098485,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c9cc1a0196161b1ee6d8.json,,,,,,,,
record,c2t_c9e734328274422e1f14,42949039,ok,True,getStorageUnitEntityByKey,public StorageUnitEntity getStorageUnitEntityByKey(BusinessObjectDataStorageUnitKey businessObjectDataStorageUnitKey),getStorageUnitEntityByKey,public StorageUnitEntity getStorageUnitEntityByKey(BusinessObjectDataStorageUnitKey businessObjectDataStorageUnitKey),8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_c9e734328274422e1f14.json,,,,,,,,
record,c2t_ca0e5d0db286a6cad951,42949039,ok,True,sanitizeLogText,public static String sanitizeLogText(String loggingText),sanitizeLogText,public static String sanitizeLogText(String loggingText),9.265873,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_ca0e5d0db286a6cad951.json,,,,,,,,
record,c2t_ca1c1653c9fdb282e1e0,42949039,ok,True,handleNotFoundException,"@ExceptionHandler(value = {org.hibernate.ObjectNotFoundException.class, ObjectNotFoundException.class}) @ResponseStatus(HttpStatus.NOT_FOUND) @ResponseBody public ErrorInformation handleNotFoundException(RuntimeException exception)",handleNotFoundException,"@ExceptionHandler(value = {org.hibernate.ObjectNotFoundException.class, ObjectNotFoundException.class}) @ResponseStatus(HttpStatus.NOT_FOUND) @ResponseBody public ErrorInformation handleNotFoundException(RuntimeException exception)",8.763514,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_ca1c1653c9fdb282e1e0.json,,,,,,,,
record,c2t_ca23d3bcecd722b00b96,42949039,ok,True,businessObjectDataKeyToString,public String businessObjectDataKeyToString(BusinessObjectDataKey businessObjectDataKey),businessObjectDataKeyToString,public String businessObjectDataKeyToString(BusinessObjectDataKey businessObjectDataKey),9.007576,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_ca23d3bcecd722b00b96.json,,,,,,,,
record,c2t_cab8c12a77a688ff79bd,4159017,ok,True,parse,public N parse(File file),parse,public N parse(File file),6.8,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cab8c12a77a688ff79bd.json,,,,,,,,
record,c2t_cb7fbb5ed20a96453249,175086428,ok,True,setLimit,public void setLimit(long vsize),setLimit,public void setLimit(long vsize),7.423913,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cb7fbb5ed20a96453249.json,,,,,,,,
record,c2t_cbbbd834f321ad80c035,4159017,ok,True,getDocumentNode,@Override public Object getDocumentNode(Object contextNode),getDocumentNode,@Override public Object getDocumentNode(Object contextNode),8.583333,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cbbbd834f321ad80c035.json,,,,,,,,
record,c2t_cc300314169fc0620c77,42949039,ok,True,getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, Integer defaultValue)",getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, boolean attributeRequired, boolean attributeValueRequiredIfExists) throws IllegalStateException",8.723333,True,True,False,True,False,True,1,overloads,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cc300314169fc0620c77.json,,,,,,,,
record,c2t_cc7a2d4b6d9d5fe621d0,128403104,ok,True,of,"public static BlockPos of(int x, int y, int z)",of,"public static BlockPos of(int x, int y, int z)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cc7a2d4b6d9d5fe621d0.json,,,,,,,,
record,c2t_ccbea3cd970e67edcb7a,42949039,ok,True,matches,"public boolean matches(String string, String expression)",matches,"public boolean matches(String string, String expression)",7.845745,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_ccbea3cd970e67edcb7a.json,,,,,,,,
record,c2t_cd9981a7fe43ce9f60c1,42949039,ok,True,createFileType,"@RequestMapping(value = ""/fileTypes"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_FILE_TYPES_POST) public FileType createFileType(@RequestBody FileTypeCreateRequest request)",createFileType,"@RequestMapping(value = ""/fileTypes"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_FILE_TYPES_POST) public FileType createFileType(@RequestBody FileTypeCreateRequest request)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cd9981a7fe43ce9f60c1.json,,,,,,,,
record,c2t_cdc36a77f1a48af3c750,42949039,ok,True,createTagType,"@RequestMapping(value = TAG_TYPES_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_TAG_TYPES_POST) public TagType createTagType(@RequestBody TagTypeCreateRequest request)",createTagType,"@RequestMapping(value = TAG_TYPES_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_TAG_TYPES_POST) public TagType createTagType(@RequestBody TagTypeCreateRequest request)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cdc36a77f1a48af3c750.json,,,,,,,,
record,c2t_ce72dbb1d21e5db0d730,42949039,ok,True,checkPropertiesFile," void checkPropertiesFile(PropertiesHelper propertiesHelper, Boolean messageFlag)",checkPropertiesFile,"void checkPropertiesFile(PropertiesHelper propertiesHelper, Boolean messageFlag) throws ApiException",7.525641,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_ce72dbb1d21e5db0d730.json,,,,,,,,
record,c2t_cf07d0db10248ec7ad39,42949039,ok,True,processMessage,"@JmsListener(id = HerdJmsDestinationResolver.SQS_DESTINATION_SAMPLE_DATA_QUEUE, containerFactory = ""jmsListenerContainerFactory"", destination = HerdJmsDestinationResolver.SQS_DESTINATION_SAMPLE_DATA_QUEUE) public void processMessage(String payload, @Headers Map<Object, Object> allHeaders)",processMessage,"@JmsListener(id = HerdJmsDestinationResolver.SQS_DESTINATION_SAMPLE_DATA_QUEUE, containerFactory = ""jmsListenerContainerFactory"", destination = HerdJmsDestinationResolver.SQS_DESTINATION_SAMPLE_DATA_QUEUE) public void processMessage(String payload, @Headers Map<Object, Object> allHeaders)",7.477273,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cf07d0db10248ec7ad39.json,,,,,,,,
record,c2t_cf5821d0d4cbf9ff62b0,42949039,ok,True,updateSearchIndexStatus,"public void updateSearchIndexStatus(SearchIndexKey searchIndexKey, String searchIndexStatus)",updateSearchIndexStatus,"public void updateSearchIndexStatus(SearchIndexKey searchIndexKey, String searchIndexStatus) throws ObjectNotFoundException",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_cf5821d0d4cbf9ff62b0.json,,,,,,,,
record,c2t_d04ac0bb5dc1bd70cf54,42949039,ok,True,checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",7.1,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d04ac0bb5dc1bd70cf54.json,,,,,,,,
record,c2t_d05e22ed0e1c76b141da,42949039,ok,True,handleInternalServerErrorException,@ExceptionHandler(value = Exception.class) @ResponseStatus(HttpStatus.INTERNAL_SERVER_ERROR) @ResponseBody public ErrorInformation handleInternalServerErrorException(Exception exception),handleInternalServerErrorException,@ExceptionHandler(value = Exception.class) @ResponseStatus(HttpStatus.INTERNAL_SERVER_ERROR) @ResponseBody public ErrorInformation handleInternalServerErrorException(Exception exception),8.944915,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d05e22ed0e1c76b141da.json,,,,,,,,
record,c2t_d0e9499228580603e10e,40266095,ok,True,process,@Override public void process(final JCas aJCas),process,@Override public void process(final JCas aJCas) throws AnalysisEngineProcessException,6.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d0e9499228580603e10e.json,,,,,,,,
record,c2t_d12ca90b194cdd465798,40266095,ok,True,collectionProcessComplete,@Override public void collectionProcessComplete(),collectionProcessComplete,@Override public void collectionProcessComplete() throws AnalysisEngineProcessException,2.0,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d12ca90b194cdd465798.json,,,,,,,,
record,c2t_d17a8d44d79cd8b713f7,42949039,ok,True,checkCsvInjection,"public static void checkCsvInjection(String text, String errorMessage)",checkCsvInjection,"public static void checkCsvInjection(String text, String errorMessage)",10.486364,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d17a8d44d79cd8b713f7.json,,,,,,,,
record,c2t_d1c186c5c2fc58979bf9,42949039,ok,True,validateAndTrimDownloadBusinessObjectDataStorageFileSingleInitiationRequest,"public void validateAndTrimDownloadBusinessObjectDataStorageFileSingleInitiationRequest(
        DownloadBusinessObjectDataStorageFileSingleInitiationRequest downloadBusinessObjectDataStorageFileSingleInitiationRequest)",validateAndTrimDownloadBusinessObjectDataStorageFileSingleInitiationRequest,public void validateAndTrimDownloadBusinessObjectDataStorageFileSingleInitiationRequest( DownloadBusinessObjectDataStorageFileSingleInitiationRequest downloadBusinessObjectDataStorageFileSingleInitiationRequest),8.321429,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d1c186c5c2fc58979bf9.json,,,,,,,,
record,c2t_d29df55fb9a3d0ae4bcf,4398263,ok,True,loadAsync,@Override @Deprecated /** * @deprecated Use {@link #loadAsync(ConversationsSubmissionCallback)} instead */ public void loadAsync(ConversationsCallback<ResponseType> conversationsCallback),loadAsync,@Override @Deprecated /** * @deprecated Use {@link #loadAsync(ConversationsSubmissionCallback)} instead */ public void loadAsync(ConversationsCallback<ResponseType> conversationsCallback),8.641386,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d29df55fb9a3d0ae4bcf.json,,,,,,,,
record,c2t_d2b53e204e82c2dd370d,42949039,ok,True,checkCsvInjection,"public static void checkCsvInjection(String text, String errorMessage)",checkCsvInjection,"public static void checkCsvInjection(String text, String errorMessage)",10.3125,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d2b53e204e82c2dd370d.json,,,,,,,,
record,c2t_d3103a65f3c23c4a452b,42949039,ok,True,getUnrestrictedFunctions,public Set<GrantedAuthority> getUnrestrictedFunctions(),getUnrestrictedFunctions,public Set<GrantedAuthority> getUnrestrictedFunctions(),9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d3103a65f3c23c4a452b.json,,,,,,,,
record,c2t_d35e703c8a0de5cc509c,4159017,ok,True,parse,public N parse(File file),parse,public N parse(File file),5.833333,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d35e703c8a0de5cc509c.json,,,,,,,,
record,c2t_d3728fc4855bde3844cc,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,7.051724,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d3728fc4855bde3844cc.json,,,,,,,,
record,c2t_d3c6c90b83096cd68800,42949039,ok,True,getAuthorizedNamespaces,public Set<String> getAuthorizedNamespaces(NamespacePermissionEnum... permissions),getAuthorizedNamespaces,public Set<String> getAuthorizedNamespaces(NamespacePermissionEnum... permissions),7.819767,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d3c6c90b83096cd68800.json,,,,,,,,
record,c2t_d3e7d31db26dca69f676,42949039,ok,True,checkNotAllowedMethod,public void checkNotAllowedMethod(String methodName),checkNotAllowedMethod,public void checkNotAllowedMethod(String methodName) throws MethodNotAllowedException,8.022727,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d3e7d31db26dca69f676.json,,,,,,,,
record,c2t_d40faf4c4bd9105d769c,42949039,ok,True,getExampleXml,public String getExampleXml(),getExampleXml,public String getExampleXml(),9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d40faf4c4bd9105d769c.json,,,,,,,,
record,c2t_d4504d475677ba6a604e,4159017,ok,True,execute,@Override public void execute(Machine machine),execute,@Override public void execute(Machine machine),6.819444,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d4504d475677ba6a604e.json,,,,,,,,
record,c2t_d45ee586bfbcf57f7da1,42949039,ok,True,invalidateUnregisteredBusinessObjectData,"public BusinessObjectDataInvalidateUnregisteredResponse invalidateUnregisteredBusinessObjectData(
        BusinessObjectDataInvalidateUnregisteredRequest businessObjectDataInvalidateUnregisteredRequest)",invalidateUnregisteredBusinessObjectData,public BusinessObjectDataInvalidateUnregisteredResponse invalidateUnregisteredBusinessObjectData( BusinessObjectDataInvalidateUnregisteredRequest businessObjectDataInvalidateUnregisteredRequest),8.141304,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d45ee586bfbcf57f7da1.json,,,,,,,,
record,c2t_d4c89c5c1a9ee5d91bab,4159017,ok,True,getRootRule,@Override public RuleDefinition getRootRule(),getRootRule,@Override public RuleDefinition getRootRule(),8.583333,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d4c89c5c1a9ee5d91bab.json,,,,,,,,
record,c2t_d4cbba68d88709bcb65f,35897457,ok,True,reResolveContextualBnode,"public static BNode reResolveContextualBnode(BNode bn,
			URI uriToResolveAgainst)",reResolveContextualBnode,"public static BNode reResolveContextualBnode(BNode bn, URI uriToResolveAgainst)",10.47449,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d4cbba68d88709bcb65f.json,,,,,,,,
record,c2t_d547ac599f1c9c6f558f,35897457,ok,True,parse,@Override public void parse(Callback cb),parse,"@Override public void parse(Callback cb) throws InterruptedException, org.semanticweb.yars.nx.parser.ParseException",9.440476,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d547ac599f1c9c6f558f.json,,,,,,,,
record,c2t_d56735a4ce5a1c626c00,4398263,ok,True,loadAsync,@Override @Deprecated /** * @deprecated Use {@link #loadAsync(ConversationsSubmissionCallback)} instead */ public void loadAsync(ConversationsCallback<ResponseType> conversationsCallback),loadAsync,@Override @Deprecated /** * @deprecated Use {@link #loadAsync(ConversationsSubmissionCallback)} instead */ public void loadAsync(ConversationsCallback<ResponseType> conversationsCallback),8.590964,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d56735a4ce5a1c626c00.json,,,,,,,,
record,c2t_d5e76dd1d77fa02150f6,4159017,ok,True,parse,public ParsingResult parse(char[] input),parse,public ParsingResult parse(char[] input),8.936047,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d5e76dd1d77fa02150f6.json,,,,,,,,
record,c2t_d63feccc3741e727d15a,42949039,ok,True,getBusinessObjectDefinitionDescriptionSuggestionEntity,"public BusinessObjectDefinitionDescriptionSuggestionEntity getBusinessObjectDefinitionDescriptionSuggestionEntity(
        final BusinessObjectDefinitionEntity businessObjectDefinitionEntity, final String userId)",getBusinessObjectDefinitionDescriptionSuggestionEntity,"public BusinessObjectDefinitionDescriptionSuggestionEntity getBusinessObjectDefinitionDescriptionSuggestionEntity( final BusinessObjectDefinitionEntity businessObjectDefinitionEntity, final String userId)",8.535124,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d63feccc3741e727d15a.json,,,,,,,,
record,c2t_d67bb718cd6ff1bc2117,42949039,ok,True,resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",1.68,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d67bb718cd6ff1bc2117.json,,,,,,,,
record,c2t_d6e24c4c92c17d787509,42949039,ok,True,validateAccess," void validateAccess(File propertiesFile, Boolean messageFlag)",validateAccess,"void validateAccess(File propertiesFile, Boolean messageFlag) throws IOException, ApiException",7.654315,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d6e24c4c92c17d787509.json,,,,,,,,
record,c2t_d7e9158772d91629d851,42949039,ok,True,processMessage,"@JmsListener(id = HerdJmsDestinationResolver.SQS_DESTINATION_SAMPLE_DATA_QUEUE, containerFactory = ""jmsListenerContainerFactory"", destination = HerdJmsDestinationResolver.SQS_DESTINATION_SAMPLE_DATA_QUEUE) public void processMessage(String payload, @Headers Map<Object, Object> allHeaders)",processMessage,"@JmsListener(id = HerdJmsDestinationResolver.SQS_DESTINATION_SAMPLE_DATA_QUEUE, containerFactory = ""jmsListenerContainerFactory"", destination = HerdJmsDestinationResolver.SQS_DESTINATION_SAMPLE_DATA_QUEUE) public void processMessage(String payload, @Headers Map<Object, Object> allHeaders)",8.141304,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d7e9158772d91629d851.json,,,,,,,,
record,c2t_d82081a91a1f8b0062d7,35515269,ok,True,resolveUsername,protected String resolveUsername(KeycloakAuthenticationToken token),resolveUsername,protected String resolveUsername(KeycloakAuthenticationToken token),9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d82081a91a1f8b0062d7.json,,,,,,,,
record,c2t_d86685cf8a12e85fd86f,4398263,ok,True,create,public Request create(RequestType request),create,public <RequestType extends ConversationsRequest> Request create(RequestType request),6.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d86685cf8a12e85fd86f.json,,,,,,,,
record,c2t_d8750f6bd91b63963404,42949039,ok,True,getEmrClusterDefinitionKeys,public List<EmrClusterDefinitionKey> getEmrClusterDefinitionKeys(String namespace),getEmrClusterDefinitionKeys,public List<EmrClusterDefinitionKey> getEmrClusterDefinitionKeys(String namespace),8.271127,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d8750f6bd91b63963404.json,,,,,,,,
record,c2t_d87ab0764cf530022685,42949039,ok,True,getProperty,"public static String getProperty(ConfigurationValue configurationValue, Environment environment)",getProperty,"public static <T> T getProperty(ConfigurationValue configurationValue, Class<T> targetType, Environment environment)",9.8,True,True,False,True,False,True,1,overloads,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d87ab0764cf530022685.json,,,,,,,,
record,c2t_d8cffa069ddd5ccf5362,42949039,ok,True,getStorageFileEntity,"public StorageFileEntity getStorageFileEntity(String storageName, String filePath)",getStorageFileEntity,"public StorageFileEntity getStorageFileEntity(String storageName, String filePath) throws ObjectNotFoundException, IllegalArgumentException",7.980769,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d8cffa069ddd5ccf5362.json,,,,,,,,
record,c2t_d9174898d68781c63658,42949039,ok,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey, BusinessObjectDataRetryStoragePolicyTransitionRequest request)",8.552326,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d9174898d68781c63658.json,,,,,,,,
